MutantID,Operator,Extra,POS_NEG,Class,Line,Original,Mutated
660,COR,"&&(boolean,boolean)","RHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1337,45714,chars[start] == '0'
661,LVR,POS,0,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1337,45751,0
662,LVR,POS,NEG,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1337,45751,-1
663,AOR,"+(int,int)","%(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1337,45743,start % 1
664,AOR,"+(int,int)","*(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1337,45743,start * 1
665,AOR,"+(int,int)","-(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1337,45743,start - 1
666,AOR,"+(int,int)","/(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1337,45743,start / 1
667,ROR,"==(int,int)","<=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1337,45737,chars[start + 1] <= 'x'
668,ROR,"==(int,int)",">=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1337,45737,chars[start + 1] >= 'x'
669,ROR,"==(int,int)","FALSE(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1337,45754,false
670,COR,"&&(boolean,boolean)","==(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1337,45696,(sz > start + 1 && chars[start] == '0') == (chars[start + 1] == 'x')
671,COR,"&&(boolean,boolean)","FALSE(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1337,45734,false
672,COR,"&&(boolean,boolean)","LHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1337,45696,sz > start + 1 && chars[start] == '0'
673,COR,"&&(boolean,boolean)","RHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1337,45737,chars[start + 1] == 'x'
674,LVR,POS,0,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1338,45792,0
675,LVR,POS,NEG,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1338,45792,-2
676,AOR,"+(int,int)","%(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1338,45784,start % 2
677,AOR,"+(int,int)","*(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1338,45784,start * 2
678,AOR,"+(int,int)","-(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1338,45784,start - 2
679,AOR,"+(int,int)","/(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1338,45784,start / 2
680,ROR,"==(int,int)","<=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1339,45811,i <= sz
681,ROR,"==(int,int)",">=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1339,45811,i >= sz
682,ROR,"==(int,int)","FALSE(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1339,45813,false
683,LVR,FALSE,TRUE,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1340,45845,true
684,ROR,"<(int,int)","!=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1343,45956,i != chars.length
685,ROR,"<(int,int)","<=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1343,45956,i <= chars.length
686,ROR,"<(int,int)","FALSE(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1343,45958,false
687,ROR,"<(int,int)","!=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1344,46002,chars[i] != '0'
688,ROR,"<(int,int)","<=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1344,46002,chars[i] <= '0'
689,ROR,"<(int,int)","FALSE(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1344,46011,false
690,ROR,">(int,int)","!=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1344,46020,chars[i] != '9'
691,ROR,">(int,int)",">=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1344,46020,chars[i] >= '9'
692,ROR,">(int,int)","FALSE(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1344,46029,false
693,COR,"||(boolean,boolean)","!=(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1344,46002,chars[i] < '0' != chars[i] > '9'
694,COR,"||(boolean,boolean)","LHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1344,46002,chars[i] < '0'
695,COR,"||(boolean,boolean)","RHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1344,46020,chars[i] > '9'
696,COR,"||(boolean,boolean)","TRUE(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1344,46017,true
697,ROR,"<(int,int)","!=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1345,46060,chars[i] != 'a'
698,ROR,"<(int,int)","<=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1345,46060,chars[i] <= 'a'
699,ROR,"<(int,int)","FALSE(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1345,46069,false
700,ROR,">(int,int)","!=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1345,46078,chars[i] != 'f'
701,ROR,">(int,int)",">=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1345,46078,chars[i] >= 'f'
702,ROR,">(int,int)","FALSE(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1345,46087,false
703,COR,"||(boolean,boolean)","!=(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1345,46060,chars[i] < 'a' != chars[i] > 'f'
704,COR,"||(boolean,boolean)","LHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1345,46060,chars[i] < 'a'
705,COR,"||(boolean,boolean)","RHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1345,46078,chars[i] > 'f'
706,COR,"||(boolean,boolean)","TRUE(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1345,46075,true
707,COR,"&&(boolean,boolean)","==(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1344,46001,(chars[i] < '0' || chars[i] > '9') == (chars[i] < 'a' || chars[i] > 'f')
708,COR,"&&(boolean,boolean)","FALSE(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1345,46056,false
709,COR,"&&(boolean,boolean)","LHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1344,46001,(chars[i] < '0' || chars[i] > '9')
710,COR,"&&(boolean,boolean)","RHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1345,46059,(chars[i] < 'a' || chars[i] > 'f')
711,ROR,"<(int,int)","!=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1346,46118,chars[i] != 'A'
712,ROR,"<(int,int)","<=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1346,46118,chars[i] <= 'A'
713,ROR,"<(int,int)","FALSE(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1346,46127,false
714,ROR,">(int,int)","!=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1346,46136,chars[i] != 'F'
715,ROR,">(int,int)",">=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1346,46136,chars[i] >= 'F'
716,ROR,">(int,int)","FALSE(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1346,46145,false
717,COR,"||(boolean,boolean)","!=(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1346,46118,chars[i] < 'A' != chars[i] > 'F'
718,COR,"||(boolean,boolean)","LHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1346,46118,chars[i] < 'A'
719,COR,"||(boolean,boolean)","RHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1346,46136,chars[i] > 'F'
720,COR,"||(boolean,boolean)","TRUE(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1346,46133,true
721,COR,"&&(boolean,boolean)","==(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1344,46001,((chars[i] < '0' || chars[i] > '9') && (chars[i] < 'a' || chars[i] > 'f')) == (chars[i] < 'A' || chars[i] > 'F')
722,COR,"&&(boolean,boolean)","FALSE(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1346,46114,false
723,COR,"&&(boolean,boolean)","LHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1344,46001,(chars[i] < '0' || chars[i] > '9') && (chars[i] < 'a' || chars[i] > 'f')
724,COR,"&&(boolean,boolean)","RHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1346,46117,(chars[i] < 'A' || chars[i] > 'F')
725,LVR,FALSE,TRUE,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1347,46182,true
726,LVR,TRUE,FALSE,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1350,46240,false
727,STD,<DEC>,<NO-OP>,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1352,46264,<NO-OP>
728,ROR,"<(int,int)","!=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1357,46554,i != sz
729,ROR,"<(int,int)","<=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1357,46554,i <= sz
730,ROR,"<(int,int)","FALSE(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1357,46556,false
731,LVR,POS,0,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1357,46574,0
732,LVR,POS,NEG,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1357,46574,-1
733,AOR,"+(int,int)","%(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1357,46569,sz % 1
734,AOR,"+(int,int)","*(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1357,46569,sz * 1
735,AOR,"+(int,int)","-(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1357,46569,sz - 1
736,AOR,"+(int,int)","/(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1357,46569,sz / 1
737,ROR,"<(int,int)","!=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1357,46565,i != sz + 1
738,ROR,"<(int,int)","<=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1357,46565,i <= sz + 1
739,ROR,"<(int,int)","FALSE(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1357,46567,false
740,COR,"&&(boolean,boolean)","==(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1357,46565,i < sz + 1 == allowSigns
741,COR,"&&(boolean,boolean)","FALSE(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1357,46576,false
742,COR,"&&(boolean,boolean)","LHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1357,46565,i < sz + 1
743,COR,"&&(boolean,boolean)","RHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1357,46579,allowSigns
744,COR,"&&(boolean,boolean)","==(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1357,46565,(i < sz + 1 && allowSigns) == !foundDigit
745,COR,"&&(boolean,boolean)","FALSE(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1357,46590,false
746,COR,"&&(boolean,boolean)","LHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1357,46565,i < sz + 1 && allowSigns
747,COR,"&&(boolean,boolean)","RHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1357,46593,!foundDigit
748,COR,"||(boolean,boolean)","!=(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1357,46554,i < sz != (i < sz + 1 && allowSigns && !foundDigit)
749,COR,"||(boolean,boolean)","LHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1357,46554,i < sz
750,COR,"||(boolean,boolean)","RHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1357,46564,(i < sz + 1 && allowSigns && !foundDigit)
751,COR,"||(boolean,boolean)","TRUE(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1357,46561,true
752,ROR,">=(int,int)","==(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1358,46625,chars[i] == '0'
753,ROR,">=(int,int)",">(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1358,46625,chars[i] > '0'
754,ROR,">=(int,int)","TRUE(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1358,46634,true
755,ROR,"<=(int,int)","<(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1358,46644,chars[i] < '9'
756,ROR,"<=(int,int)","==(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1358,46644,chars[i] == '9'
757,ROR,"<=(int,int)","TRUE(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1358,46653,true
758,COR,"&&(boolean,boolean)","==(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1358,46625,chars[i] >= '0' == chars[i] <= '9'
759,COR,"&&(boolean,boolean)","FALSE(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1358,46641,false
760,COR,"&&(boolean,boolean)","LHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1358,46625,chars[i] >= '0'
761,COR,"&&(boolean,boolean)","RHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1358,46644,chars[i] <= '9'
762,LVR,TRUE,FALSE,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1359,46692,false
763,STD,<ASSIGN>,<NO-OP>,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1359,46679,<NO-OP>
764,LVR,FALSE,TRUE,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1360,46727,true
765,STD,<ASSIGN>,<NO-OP>,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1360,46714,<NO-OP>
766,ROR,"==(int,int)","<=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1362,46758,chars[i] <= '.'
767,ROR,"==(int,int)",">=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1362,46758,chars[i] >= '.'
768,ROR,"==(int,int)","FALSE(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1362,46767,false
769,COR,"||(boolean,boolean)","!=(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1363,46797,hasDecPoint != hasExp
770,COR,"||(boolean,boolean)","LHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1363,46797,hasDecPoint
771,COR,"||(boolean,boolean)","RHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1363,46812,hasExp
772,COR,"||(boolean,boolean)","TRUE(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1363,46809,true
773,LVR,FALSE,TRUE,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1365,46913,true
774,LVR,TRUE,FALSE,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1367,46968,false
775,STD,<ASSIGN>,<NO-OP>,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1367,46954,<NO-OP>
776,ROR,"==(int,int)","<=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1368,46997,chars[i] <= 'e'
777,ROR,"==(int,int)",">=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1368,46997,chars[i] >= 'e'
778,ROR,"==(int,int)","FALSE(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1368,47006,false
779,ROR,"==(int,int)","<=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1368,47016,chars[i] <= 'E'
780,ROR,"==(int,int)",">=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1368,47016,chars[i] >= 'E'
781,ROR,"==(int,int)","FALSE(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1368,47025,false
782,COR,"||(boolean,boolean)","!=(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1368,46997,chars[i] == 'e' != (chars[i] == 'E')
783,COR,"||(boolean,boolean)","LHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1368,46997,chars[i] == 'e'
784,COR,"||(boolean,boolean)","RHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1368,47016,chars[i] == 'E'
785,COR,"||(boolean,boolean)","TRUE(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1368,47013,true
786,COR,<IDENTIFIER(boolean)>,FALSE,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1370,47107,false
787,COR,<IDENTIFIER(boolean)>,TRUE,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1370,47107,true
788,LVR,FALSE,TRUE,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1372,47175,true
789,COR,<IDENTIFIER(boolean)>,FALSE,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1374,47221,false
790,COR,<IDENTIFIER(boolean)>,TRUE,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1374,47221,true
791,LVR,FALSE,TRUE,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1375,47262,true
792,LVR,TRUE,FALSE,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1377,47312,false
793,STD,<ASSIGN>,<NO-OP>,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1377,47303,<NO-OP>
794,LVR,TRUE,FALSE,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1378,47347,false
795,STD,<ASSIGN>,<NO-OP>,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1378,47334,<NO-OP>
796,ROR,"==(int,int)","<=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1379,47376,chars[i] <= '+'
797,ROR,"==(int,int)",">=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1379,47376,chars[i] >= '+'
798,ROR,"==(int,int)","FALSE(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1379,47385,false
799,ROR,"==(int,int)","<=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1379,47395,chars[i] <= '-'
800,ROR,"==(int,int)",">=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1379,47395,chars[i] >= '-'
801,ROR,"==(int,int)","FALSE(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1379,47404,false
802,COR,"||(boolean,boolean)","!=(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1379,47376,chars[i] == '+' != (chars[i] == '-')
803,COR,"||(boolean,boolean)","LHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1379,47376,chars[i] == '+'
804,COR,"||(boolean,boolean)","RHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1379,47395,chars[i] == '-'
805,COR,"||(boolean,boolean)","TRUE(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1379,47392,true
806,COR,<IDENTIFIER(boolean)>,FALSE,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1380,47435,false
807,COR,<IDENTIFIER(boolean)>,TRUE,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1380,47435,true
808,LVR,FALSE,TRUE,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1381,47476,true
809,LVR,FALSE,TRUE,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1383,47530,true
810,STD,<ASSIGN>,<NO-OP>,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1383,47517,<NO-OP>
811,LVR,FALSE,TRUE,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1384,47566,true
812,STD,<ASSIGN>,<NO-OP>,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1384,47553,<NO-OP>
813,LVR,FALSE,TRUE,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1386,47648,true
814,STD,<INC>,<NO-OP>,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1388,47681,<NO-OP>
815,ROR,"<(int,int)","!=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1390,47708,i != chars.length
816,ROR,"<(int,int)","<=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1390,47708,i <= chars.length
817,ROR,"<(int,int)","FALSE(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1390,47710,false
818,ROR,">=(int,int)","==(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1391,47744,chars[i] == '0'
819,ROR,">=(int,int)",">(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1391,47744,chars[i] > '0'
820,ROR,">=(int,int)","TRUE(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1391,47753,true
821,ROR,"<=(int,int)","<(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1391,47763,chars[i] < '9'
822,ROR,"<=(int,int)","==(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1391,47763,chars[i] == '9'
823,ROR,"<=(int,int)","TRUE(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1391,47772,true
824,COR,"&&(boolean,boolean)","==(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1391,47744,chars[i] >= '0' == chars[i] <= '9'
825,COR,"&&(boolean,boolean)","FALSE(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1391,47760,false
826,COR,"&&(boolean,boolean)","LHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1391,47744,chars[i] >= '0'
827,COR,"&&(boolean,boolean)","RHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1391,47763,chars[i] <= '9'
828,LVR,TRUE,FALSE,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1393,47846,false
829,ROR,"==(int,int)","<=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1395,47882,chars[i] <= 'e'
830,ROR,"==(int,int)",">=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1395,47882,chars[i] >= 'e'
831,ROR,"==(int,int)","FALSE(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1395,47891,false
832,ROR,"==(int,int)","<=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1395,47901,chars[i] <= 'E'
833,ROR,"==(int,int)",">=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1395,47901,chars[i] >= 'E'
834,ROR,"==(int,int)","FALSE(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1395,47910,false
835,COR,"||(boolean,boolean)","!=(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1395,47882,chars[i] == 'e' != (chars[i] == 'E')
836,COR,"||(boolean,boolean)","LHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1395,47882,chars[i] == 'e'
837,COR,"||(boolean,boolean)","RHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1395,47901,chars[i] == 'E'
838,COR,"||(boolean,boolean)","TRUE(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1395,47898,true
839,LVR,FALSE,TRUE,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1397,47995,true
840,ROR,"==(int,int)","<=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1399,48032,chars[i] <= '.'
841,ROR,"==(int,int)",">=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1399,48032,chars[i] >= '.'
842,ROR,"==(int,int)","FALSE(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1399,48041,false
843,COR,"||(boolean,boolean)","!=(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1400,48071,hasDecPoint != hasExp
844,COR,"||(boolean,boolean)","LHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1400,48071,hasDecPoint
845,COR,"||(boolean,boolean)","RHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1400,48086,hasExp
846,COR,"||(boolean,boolean)","TRUE(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1400,48083,true
847,LVR,FALSE,TRUE,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1402,48184,true
848,ROR,"==(int,int)","<=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1408,48380,chars[i] <= 'd'
849,ROR,"==(int,int)",">=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1408,48380,chars[i] >= 'd'
850,ROR,"==(int,int)","FALSE(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1408,48389,false
851,ROR,"==(int,int)","<=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1409,48419,chars[i] <= 'D'
852,ROR,"==(int,int)",">=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1409,48419,chars[i] >= 'D'
853,ROR,"==(int,int)","FALSE(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1409,48428,false
